Fecha_Hora,Precio_BTC,Prediccion_LSTM,Porcentaje_error_LSTM,Mercado_LSTM,Prediccion_ARIMA,Porcentaje_error_ARIMA,Mercado_ARIMA,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,SAR
2025-05-30 17:00:56,103949.07,104152.85,0.40,Sube,103942.06,1.52,Baja,105487.81,106724.09,105538.13,106512.96,29.66,-594.14,-504.19,-89.95,106705.92,105487.81,104269.70,0.02,116200.84
2025-05-30 18:00:53,104183.91,104012.06,0.03,Baja,104178.78,0.23,Baja,105408.62,106664.82,105425.85,106429.85,32.90,-617.64,-524.41,-93.22,106690.07,105408.62,104127.17,0.02,114476.82
2025-05-30 19:00:56,104892.73,103962.12,0.84,Baja,104878.46,0.68,Baja,105406.40,106623.49,105436.86,106396.82,41.56,-540.41,-518.46,-21.95,106604.24,105406.40,104208.56,0.02,112787.29
2025-05-30 20:00:54,104603.43,103877.99,0.61,Baja,104606.99,0.26,Sube,105373.60,106560.48,105331.62,106314.75,39.39,-560.12,-530.62,-29.50,106638.19,105373.60,104109.02,0.02,111131.54
2025-05-30 21:01:25,104567.99,103819.64,0.66,Baja,104577.85,0.04,Sube,105315.89,106510.48,105253.50,106243.44,39.21,-557.11,-536.72,-20.39,106627.13,105315.89,104004.65,0.02,109508.91
2025-05-30 22:01:04,104634.18,103785.73,0.78,Baja,104610.08,0.05,Baja,105251.31,106458.56,105200.93,106182.53,40.07,-534.63,-535.35,0.72,106547.80,105251.31,103954.82,0.02,107918.73
2025-05-30 23:01:03,104020.03,103679.88,0.23,Baja,104022.14,0.57,Sube,105121.06,106377.95,105035.58,106075.69,35.25,-602.36,-556.59,-45.77,106544.98,105121.06,103697.14,0.03,106360.36
2025-05-31 00:01:51,104127.90,103595.73,0.43,Baja,104137.46,0.10,Sube,105019.18,106311.13,104943.52,105996.72,37.21,-605.61,-567.22,-38.39,106440.79,105019.18,103597.57,0.03,104970.51
2025-05-31 01:02:56,103974.85,103499.98,0.36,Baja,103954.01,0.16,Baja,104905.25,106231.04,104833.54,105911.20,35.34,-622.07,-580.82,-41.24,106339.63,104905.25,103470.87,0.03,30000.00
2025-05-31 02:02:24,103503.00,103359.67,0.00,Baja,103516.68,0.44,Sube,104767.89,106125.09,104662.30,105797.51,31.78,-684.47,-608.15,-76.33,106343.87,104767.89,103191.92,0.03,25000.00
2025-05-31 03:01:24,103250.88,103209.36,0.11,Baja,103266.63,0.26,Sube,104663.18,106020.27,104498.64,105684.13,30.50,-734.29,-637.71,-96.58,106419.18,104663.18,102907.19,0.03,25000.00
2025-05-31 04:01:24,103634.02,103140.45,0.41,Baja,103611.52,0.35,Baja,104607.60,105933.38,104453.62,105619.71,36.37,-686.50,-641.93,-44.56,106346.20,104607.60,102869.01,0.03,26584.58
2025-05-31 05:01:41,103793.40,103096.93,0.63,Baja,103780.97,0.18,Baja,104528.71,105851.68,104405.04,105554.98,38.32,-645.37,-640.51,-4.86,106231.16,104528.71,102826.25,0.03,28137.46
2025-05-31 06:01:31,103552.42,103035.27,0.44,Baja,103573.04,0.22,Sube,104398.26,105766.41,104303.25,105467.38,36.27,-650.10,-645.47,-4.63,106045.72,104398.26,102750.80,0.03,29659.28
2025-05-31 07:01:05,103843.79,103032.06,0.78,Baja,103825.92,0.26,Baja,104307.80,105696.33,104286.22,105415.54,40.49,-589.13,-630.25,41.12,105780.03,104307.80,102835.57,0.03,31150.67
2025-05-31 08:00:54,103750.09,103011.67,0.69,Baja,103748.43,0.07,Baja,104205.80,105611.56,104226.82,105346.50,39.62,-567.45,-618.92,51.47,105556.34,104205.80,102855.26,0.03,32612.24
2025-05-31 09:01:34,103648.29,102984.38,0.61,Baja,103663.57,0.10,Sube,104107.73,105525.81,104162.95,105275.78,38.61,-552.35,-606.91,54.56,105344.29,104107.73,102871.16,0.02,34044.57
2025-05-31 10:00:51,103530.32,102945.97,0.53,Baja,103515.94,0.13,Baja,104009.18,105424.45,104093.55,105203.64,37.43,-543.81,-595.64,51.83,105125.99,104009.18,102892.37,0.02,35448.25
2025-05-31 11:01:00,103410.05,102895.11,0.45,Baja,103418.04,0.10,Sube,103896.71,105319.21,104018.09,105128.59,36.22,-541.29,-586.31,45.02,104805.68,103896.71,102987.73,0.02,36823.86
2025-05-31 12:01:02,103488.00,102861.92,0.57,Baja,103490.47,0.07,Sube,103878.68,105214.20,103975.20,105067.58,37.69,-513.99,-570.72,56.73,104796.51,103878.68,102960.84,0.02,38171.96
2025-05-31 13:00:57,103994.20,102898.21,1.09,Baja,103961.96,0.48,Baja,103897.44,105129.55,104022.16,105043.97,45.95,-419.59,-533.80,114.21,104793.41,103897.44,103001.48,0.02,40953.56
2025-05-31 14:00:52,104117.30,102939.99,1.17,Baja,104135.53,0.15,Sube,103864.25,105045.50,104041.55,105011.61,47.74,-356.39,-496.79,140.40,104647.92,103864.25,103080.59,0.02,43623.90
2025-05-31 15:00:56,104570.75,103040.90,1.56,Baja,104585.40,0.42,Sube,103886.47,104994.74,104132.12,105011.26,53.86,-245.42,-440.56,195.14,104721.06,103886.47,103051.88,0.02,46187.43
2025-05-31 16:01:22,104574.86,103127.14,1.47,Baja,104587.22,0.01,Sube,103887.98,104929.63,104173.94,104994.44,53.92,-184.74,-389.45,204.71,104727.37,103887.98,103048.58,0.02,48648.41
2025-05-31 17:00:52,104490.57,103195.72,1.30,Baja,104510.28,0.09,Sube,103876.04,104877.30,104196.59,104971.82,52.60,-146.93,-342.06,195.13,104676.30,103876.04,103075.77,0.02,51010.96
2025-05-31 18:00:47,104349.06,103234.23,1.11,Baja,104347.76,0.15,Baja,103884.94,104824.25,104198.14,104942.00,50.37,-130.76,-301.72,170.96,104690.05,103884.94,103079.82,0.02,53279.00
2025-05-31 19:00:49,104487.81,103281.88,1.20,Baja,104490.86,0.13,Sube,103918.52,104789.82,104237.68,104929.69,52.50,-87.57,-257.12,169.55,104781.66,103918.52,103055.37,0.02,55456.32
2025-05-31 20:00:50,104708.65,103341.40,1.36,Baja,104714.86,0.21,Sube,103968.31,104764.67,104300.57,104928.65,55.77,-30.90,-209.20,178.31,104925.58,103968.31,103011.03,0.02,57546.55
2025-05-31 21:01:02,104781.83,103399.60,1.37,Baja,104780.05,0.06,Baja,104038.15,104747.41,104352.71,104925.37,56.82,11.12,-164.20,175.33,105038.12,104038.15,103038.18,0.02,59553.17
2025-05-31 22:00:55,104881.29,103459.28,1.41,Baja,104882.19,0.10,Sube,104125.85,104722.38,104406.18,104924.58,58.35,49.52,-120.99,170.51,105110.47,104125.85,103141.23,0.02,61479.52
2025-05-31 23:00:54,104631.63,103483.91,1.12,Baja,104624.38,0.24,Baja,104160.26,104680.70,104405.31,104902.34,53.62,40.87,-91.93,132.80,105115.22,104160.26,103205.30,0.02,63328.83
2025-06-01 00:01:47,104608.88,103504.86,1.08,Baja,104608.34,0.01,Baja,104198.72,104652.86,104421.27,104889.38,53.17,45.58,-64.93,110.51,105154.30,104198.72,103243.13,0.02,65104.15
2025-06-01 01:02:16,104429.93,103496.41,0.89,Baja,104416.93,0.17,Baja,104232.83,104624.51,104405.45,104863.81,49.67,25.05,-49.40,74.46,105133.91,104232.83,103331.75,0.02,66808.47
2025-06-01 02:02:27,104126.30,103450.41,0.60,Baja,104128.29,0.28,Sube,104230.65,104601.70,104352.38,104823.82,44.26,-22.39,-47.92,25.54,105114.64,104230.65,103346.66,0.02,68444.61
2025-06-01 03:01:33,104199.19,103421.72,0.72,Baja,104202.97,0.07,Sube,104257.03,104574.00,104344.29,104802.58,45.79,-29.63,-43.30,13.67,105111.46,104257.03,103402.60,0.02,70015.31
2025-06-01 04:01:40,104396.21,103417.13,0.93,Baja,104405.23,0.19,Sube,104304.09,104545.79,104365.88,104794.06,49.79,-12.07,-34.59,22.52,105112.77,104304.09,103495.40,0.02,71523.18
2025-06-01 05:02:01,104630.38,103441.90,1.16,Baja,104630.78,0.22,Sube,104370.36,104522.92,104411.51,104796.19,54.12,23.04,-20.04,43.08,105119.72,104370.36,103620.99,0.01,72970.73
2025-06-01 06:01:33,104522.75,103453.91,1.03,Baja,104514.87,0.10,Baja,104421.30,104489.48,104414.02,104781.26,51.88,21.10,-13.00,34.11,105024.10,104421.30,103818.51,0.01,74360.39
2025-06-01 07:01:36,104264.53,103434.22,0.78,Baja,104254.62,0.24,Baja,104445.36,104448.12,104375.21,104750.62,47.02,-12.96,-16.64,3.68,104892.82,104445.36,103997.90,0.01,75694.45
2025-06-01 08:00:58,104275.93,103422.44,0.81,Baja,104287.09,0.02,Sube,104459.08,104419.18,104366.65,104732.70,47.26,-20.12,-17.20,-2.92,104867.62,104459.08,104050.54,0.01,76975.15
2025-06-01 09:01:34,104434.41,103423.48,0.97,Baja,104429.70,0.14,Baja,104480.54,104409.93,104382.48,104725.20,50.62,-6.81,-13.73,6.92,104849.02,104480.54,104112.07,0.01,78204.63
2025-06-01 10:00:54,103869.03,103348.27,0.43,Baja,103881.46,0.54,Sube,104415.41,104371.97,104282.90,104670.26,40.73,-84.44,-35.38,-49.05,104936.50,104415.41,103894.31,0.01,79384.93
2025-06-01 11:01:36,103915.16,103297.79,0.55,Baja,103899.23,0.03,Baja,104383.54,104339.81,104249.10,104640.81,41.79,-102.97,-48.72,-54.25,104940.20,104383.54,103826.87,0.01,80518.01
2025-06-01 12:01:14,104082.77,103269.74,0.75,Baja,104085.24,0.18,Sube,104370.19,104305.78,104245.16,104623.85,45.45,-95.33,-56.28,-39.05,104920.66,104370.19,103819.73,0.01,81605.77
2025-06-01 13:00:58,103956.23,103230.39,0.66,Baja,103963.68,0.12,Sube,104344.68,104263.11,104206.74,104595.63,43.11,-114.79,-69.60,-45.18,104938.19,104344.68,103751.17,0.01,82650.02
2025-06-01 14:00:58,104245.40,103241.04,0.97,Baja,104241.56,0.27,Baja,104347.18,104240.00,104235.63,104592.67,49.25,-79.72,-67.89,-11.83,104914.43,104347.18,103779.94,0.01,83652.50
2025-06-01 15:01:02,104617.33,103292.25,1.32,Baja,104617.17,0.36,Baja,104360.91,104229.27,104302.51,104607.97,55.86,-18.14,-53.42,35.29,104928.18,104360.91,103793.64,0.01,84614.89
2025-06-01 16:01:51,104715.11,103350.64,1.36,Baja,104710.10,0.09,Baja,104362.21,104217.53,104349.80,104615.58,57.43,21.69,-37.22,58.91,104930.26,104362.21,103794.16,0.01,85538.77
2025-06-01 17:00:52,105050.16,103446.03,1.62,Baja,105049.35,0.32,Baja,104390.00,104214.23,104444.39,104644.56,62.37,93.52,-6.94,100.46,105052.80,104390.00,103727.19,0.01,86425.70
2025-06-01 18:00:45,105066.33,103529.17,1.54,Baja,105057.10,0.02,Baja,104413.02,104237.14,104505.02,104662.10,62.60,130.78,20.81,109.97,105135.69,104413.02,103690.36,0.01,87277.16
2025-06-01 19:00:55,104889.90,103575.06,1.30,Baja,104898.43,0.16,Sube,104415.21,104246.99,104519.76,104661.33,58.11,127.73,38.95,88.78,105127.79,104415.21,103702.62,0.01,88094.55
2025-06-01 20:00:48,105144.88,103644.96,1.49,Baja,105149.78,0.23,Sube,104463.27,104256.51,104599.29,104689.26,61.82,174.42,69.00,105.41,105275.58,104463.27,103650.96,0.02,88879.25
2025-06-01 21:01:00,104948.90,103676.63,1.24,Baja,104958.68,0.19,Sube,104494.79,104259.72,104615.70,104692.46,57.75,166.80,86.06,80.74,105291.08,104494.79,103698.49,0.02,89632.56
2025-06-01 22:00:54,105469.88,103768.84,1.70,Baja,105487.50,0.48,Sube,104584.75,104288.92,104742.81,104743.20,64.60,245.45,124.72,120.73,105547.86,104584.75,103621.64,0.02,90355.74
2025-06-01 23:00:53,105512.20,103846.29,1.65,Baja,105515.40,0.02,Sube,104642.85,104307.17,104819.73,104774.28,65.20,277.06,155.73,121.34,105688.82,104642.85,103596.89,0.02,91049.99
2025-06-02 00:01:35,105616.69,103930.82,1.68,Baja,105594.96,0.10,Baja,104697.87,104341.43,104905.71,104811.76,66.30,311.57,188.39,123.18,105844.61,104697.87,103551.13,0.02,91716.48
2025-06-02 01:02:21,105455.00,103982.30,1.45,Baja,105460.64,0.13,Sube,104733.99,104367.51,104941.12,104829.50,62.28,302.76,208.76,94.00,105897.96,104733.99,103570.01,0.02,92356.30
2025-06-02 02:02:21,105387.88,104021.76,1.33,Baja,105398.81,0.07,Sube,104788.38,104395.58,104978.29,104849.23,61.05,295.47,225.31,70.17,105955.43,104788.38,103621.33,0.02,92970.53
2025-06-02 03:01:28,105026.33,104006.43,0.96,Baja,105031.22,0.35,Sube,104807.86,104419.70,104951.70,104842.77,53.38,239.17,223.46,15.71,105929.70,104807.86,103686.02,0.02,93560.19
2025-06-02 04:01:31,104829.26,103969.15,0.78,Baja,104828.13,0.19,Baja,104820.23,104449.08,104923.06,104834.29,49.72,187.09,213.67,-26.58,105921.48,104820.23,103718.98,0.02,94126.26
2025-06-02 05:01:42,104746.88,103921.99,0.74,Baja,104763.18,0.08,Sube,104860.39,104468.38,104897.87,104827.31,48.27,143.89,198.47,-54.58,105869.93,104860.39,103850.85,0.02,94669.69
2025-06-02 06:01:24,104833.80,103888.74,0.87,Baja,104835.55,0.07,Sube,104911.05,104490.31,104897.17,104830.62,49.99,125.29,184.63,-59.34,105814.39,104911.05,104007.71,0.02,95191.39
2025-06-02 07:01:04,105174.63,103902.31,1.22,Baja,105165.67,0.32,Baja,104983.96,104529.45,104952.62,104855.64,56.04,153.32,182.67,-29.36,105804.82,104983.96,104163.11,0.02,95692.21
2025-06-02 08:01:34,105370.38,103937.30,1.39,Baja,105376.31,0.19,Sube,105064.23,104563.43,105008.89,104882.70,59.10,179.86,184.55,-4.69,105763.19,105064.23,104365.28,0.01,96173.01
2025-06-02 09:02:12,105281.55,103968.06,1.28,Baja,105279.54,0.09,Baja,105114.54,104593.59,105032.56,104897.26,57.08,177.93,182.89,-4.96,105707.62,105114.54,104521.46,0.01,96634.57
2025-06-02 10:00:58,104619.05,103912.35,0.62,Baja,104621.13,0.63,Sube,105080.69,104599.08,104933.19,104860.21,45.29,80.33,153.49,-73.16,105708.13,105080.69,104453.26,0.01,97077.67
2025-06-02 11:01:29,104360.00,103837.42,0.43,Baja,104327.59,0.25,Baja,105050.36,104610.31,104856.48,104831.54,41.52,9.98,121.51,-111.53,105776.29,105050.36,104324.42,0.01,97503.04
2025-06-02 12:01:29,104038.36,103722.51,0.19,Baja,104021.28,0.28,Baja,104983.39,104616.09,104749.36,104787.44,37.62,-75.74,77.74,-153.47,105894.66,104983.39,104072.11,0.02,97911.40
2025-06-02 13:02:24,104243.91,103644.37,0.50,Baja,104279.02,0.21,Sube,104950.36,104634.25,104715.18,104771.90,41.57,-94.48,45.36,-139.84,105887.42,104950.36,104013.31,0.02,98303.43
2025-06-02 14:00:58,103750.18,103514.59,0.10,Baja,103753.69,0.51,Sube,104874.03,104619.71,104583.21,104714.68,35.42,-186.23,-6.89,-179.34,106020.16,104874.03,103727.90,0.02,98679.77
2025-06-02 15:01:19,104200.09,103469.33,0.66,Baja,104192.12,0.43,Baja,104849.61,104630.10,104584.07,104710.39,43.24,-164.34,-32.85,-131.49,105959.79,104849.61,103739.43,0.02,99041.06
2025-06-02 16:01:22,104413.85,103451.45,0.90,Baja,104398.38,0.21,Baja,104831.85,104630.31,104583.36,104704.29,46.68,-144.28,-52.83,-91.45,105939.54,104831.85,103724.16,0.02,99387.90
2025-06-02 17:00:53,104348.87,103435.85,0.86,Baja,104333.41,0.05,Baja,104772.04,104624.65,104555.43,104687.70,45.70,-147.35,-72.57,-74.79,105861.55,104772.04,103682.54,0.02,106057.80
2025-06-02 18:00:49,104391.00,103436.69,0.91,Baja,104397.03,0.06,Sube,104718.53,104623.73,104544.16,104678.94,46.44,-137.52,-84.91,-52.61,105761.09,104718.53,103675.97,0.02,104479.53
2025-06-02 19:00:52,104333.33,103429.99,0.86,Baja,104338.20,0.06,Sube,104650.86,104622.45,104519.11,104663.37,45.54,-139.58,-96.58,-43.00,105620.73,104650.86,103680.98,0.02,26593.53
2025-06-02 20:00:52,104455.28,103434.06,0.98,Baja,104429.78,0.11,Baja,104606.38,104623.31,104519.57,104658.03,47.90,-121.61,-100.62,-20.99,105508.29,104606.38,103704.48,0.02,28155.20
2025-06-02 21:01:17,104880.70,103488.90,1.38,Baja,104879.02,0.43,Baja,104601.17,104635.14,104589.08,104681.98,55.06,-51.84,-85.66,33.82,105445.77,104601.17,103756.57,0.02,31264.37
2025-06-02 22:00:58,104955.28,103540.56,1.40,Baja,104956.98,0.07,Sube,104600.68,104639.83,104629.22,104696.03,56.20,-12.34,-70.22,57.88,105443.23,104600.68,103758.14,0.02,35781.17
2025-06-02 23:00:56,105733.67,103677.25,2.07,Baja,105696.75,0.73,Baja,104680.91,104672.14,104794.74,104763.47,65.92,120.13,-23.21,143.35,105742.86,104680.91,103618.95,0.02,40026.96
2025-06-03 00:01:43,105759.03,103803.21,1.97,Baja,105666.91,0.06,Baja,104737.03,104696.78,104894.76,104806.34,65.43,186.68,19.98,166.70,105915.56,104737.03,103558.49,0.02,44018.01
2025-06-03 01:02:34,106253.95,103977.53,2.31,Baja,106169.45,0.55,Baja,104835.40,104740.49,105069.29,104882.60,70.47,302.45,83.15,219.30,106276.92,104835.40,103393.89,0.03,49174.50
2025-06-03 02:02:09,106396.93,104144.92,2.27,Baja,106352.87,0.21,Baja,104907.89,104784.58,105214.98,104950.22,70.93,382.17,145.81,236.37,106538.50,104907.89,103277.27,0.03,53918.46
2025-06-03 03:01:34,105660.07,104195.88,1.43,Baja,105691.93,0.66,Sube,104886.17,104800.76,105194.59,104950.64,58.15,322.67,171.88,150.79,106435.51,104886.17,103336.83,0.03,58282.92
2025-06-03 04:01:24,105484.72,104218.19,1.22,Baja,105501.41,0.20,Sube,104883.72,104822.62,105205.86,104964.90,55.56,292.21,193.52,98.69,106426.00,104883.72,103341.44,0.03,62298.21
2025-06-03 05:01:51,105187.97,104185.57,0.92,Baja,105258.43,0.30,Sube,104897.12,104831.84,105175.31,104959.99,51.47,232.61,197.07,35.54,106420.45,104897.12,103373.78,0.03,65992.28
2025-06-03 06:01:26,105452.08,104188.11,1.20,Baja,105442.51,0.18,Baja,104965.19,104853.65,105225.09,104991.03,54.62,241.98,209.51,32.47,106499.08,104965.19,103431.30,0.03,69390.83
2025-06-03 07:01:23,105392.71,104179.14,1.14,Baja,105412.11,0.05,Sube,105032.08,104870.09,105238.14,105005.59,53.74,222.77,211.73,11.03,106510.88,105032.08,103553.29,0.03,73485.08
2025-06-03 08:01:03,105187.87,104150.72,0.96,Baja,105173.54,0.21,Baja,105070.37,104884.66,105214.24,105004.44,50.83,177.28,202.01,-24.73,106493.51,105070.37,103647.24,0.03,77169.90
2025-06-03 09:01:52,105094.93,104121.51,0.90,Baja,105085.83,0.07,Baja,105131.22,104899.08,105194.34,105003.68,49.52,139.98,188.34,-48.36,106425.20,105131.22,103837.23,0.02,80486.25
2025-06-03 10:01:06,105184.23,104109.59,1.01,Baja,105196.68,0.09,Sube,105186.40,104917.13,105202.27,105014.50,50.82,128.83,177.76,-48.93,106404.53,105186.40,103968.28,0.02,83470.96
2025-06-03 11:01:48,105280.99,104108.60,1.11,Baja,105264.95,0.08,Baja,105236.29,104947.77,105218.11,105028.20,52.27,125.85,168.61,-42.76,106397.07,105236.29,104075.52,0.02,86157.19
2025-06-03 12:01:46,105271.78,104108.34,1.10,Baja,105278.01,0.01,Sube,105283.28,104975.87,105224.66,105037.20,52.06,116.34,158.38,-42.04,106370.32,105283.28,104196.24,0.02,88574.81
2025-06-03 13:02:15,105340.10,104112.84,1.17,Baja,105314.89,0.06,Baja,105332.09,105002.33,105238.76,105050.66,53.27,114.17,149.99,-35.82,106340.44,105332.09,104323.74,0.02,90750.66
2025-06-03 14:01:01,105520.00,104133.42,1.33,Baja,105526.28,0.19,Sube,105396.25,105035.53,105273.86,105072.60,56.31,129.22,147.07,-17.85,106296.27,105396.25,104496.23,0.02,109126.66
2025-06-03 15:01:21,106542.72,104273.78,2.26,Baja,106533.92,0.95,Baja,105556.48,105102.83,105486.99,105171.03,67.89,281.05,187.53,93.52,106584.95,105556.48,104528.01,0.02,107944.13
2025-06-03 16:01:20,106617.95,104397.25,2.20,Baja,106608.58,0.08,Baja,105648.54,105144.92,105602.12,105230.09,68.94,341.18,219.37,121.82,106738.71,105648.54,104558.37,0.02,106793.40
2025-06-03 17:00:55,105777.00,104421.76,1.30,Baja,105714.44,0.79,Baja,105650.51,105150.34,105550.21,105221.54,54.78,262.92,217.92,45.00,106604.42,105650.51,104696.60,0.02,50000.00
2025-06-03 18:00:51,105943.99,104466.45,1.44,Baja,106004.90,0.22,Sube,105672.51,105171.48,105600.75,105255.97,56.84,270.99,230.47,40.52,106640.74,105672.51,104704.28,0.02,51122.01
2025-06-03 19:00:52,106013.17,104497.34,1.46,Baja,105996.32,0.01,Baja,105685.20,105191.80,105646.01,105288.43,57.65,274.55,240.17,34.38,106666.85,105685.20,104703.55,0.02,53344.52
2025-06-03 20:00:53,106183.74,104540.71,1.59,Baja,106193.90,0.18,Sube,105691.22,105223.61,105716.07,105331.89,59.35,296.95,254.32,42.64,106681.27,105691.22,104701.16,0.02,55478.14
2025-06-03 21:01:16,105720.25,104523.69,1.12,Baja,105735.55,0.45,Sube,105631.71,105226.91,105679.15,105330.32,52.25,233.81,244.69,-10.88,106523.21,105631.71,104740.20,0.02,35000.00
2025-06-03 22:00:54,105370.73,104472.71,0.80,Baja,105352.42,0.35,Baja,105600.92,105228.99,105622.36,105320.06,47.62,161.26,223.94,-62.68,106502.76,105600.92,104699.07,0.02,35000.00
2025-06-03 23:01:19,105743.73,104471.92,1.20,Baja,105771.35,0.37,Sube,105633.25,105241.72,105666.07,105351.09,52.47,175.20,218.95,-43.76,106529.51,105633.25,104736.99,0.02,36420.94
2025-06-04 00:01:59,105343.16,104414.95,0.83,Baja,105355.55,0.41,Sube,105624.56,105231.01,105603.70,105336.45,47.33,106.26,191.73,-85.48,106509.89,105624.56,104739.24,0.02,37813.45
2025-06-04 01:03:19,105593.86,104392.28,1.12,Baja,105647.27,0.23,Sube,105636.73,105232.48,105612.18,105350.88,50.72,100.69,174.92,-74.23,106513.12,105636.73,104760.35,0.02,39178.12
2025-06-04 02:02:04,105593.72,104375.54,1.14,Baja,105652.41,0.05,Sube,105645.74,105236.04,105610.84,105360.60,50.71,88.63,157.72,-69.09,106516.65,105645.74,104774.84,0.02,40515.49
2025-06-04 03:01:38,105486.21,104352.39,1.05,Baja,105442.78,0.16,Baja,105655.63,105235.57,105588.84,105361.12,49.20,62.06,137.09,-75.03,106506.10,105655.63,104805.17,0.02,41826.12
2025-06-04 04:01:19,105519.27,104341.36,1.11,Baja,105511.29,0.07,Baja,105679.04,105246.18,105585.45,105367.39,49.69,52.84,120.73,-67.88,106490.39,105679.04,104867.68,0.02,43110.53
2025-06-04 05:01:56,105471.67,104318.39,1.07,Baja,105425.10,0.04,Baja,105687.10,105256.78,105564.95,105366.33,49.07,31.96,101.54,-69.59,106480.87,105687.10,104893.33,0.02,37950.78
2025-06-04 06:01:32,105354.27,104292.08,0.98,Baja,105352.27,0.07,Baja,105684.93,105266.90,105534.83,105360.84,47.16,5.69,80.88,-75.20,106479.92,105684.93,104889.95,0.02,37950.78
2025-06-04 07:01:23,105349.57,104264.52,1.00,Baja,105352.58,0.00,Sube,105684.86,105276.64,105512.60,105358.73,47.24,-11.32,61.76,-73.08,106479.92,105684.86,104889.80,0.02,39302.63
2025-06-04 08:01:04,105350.49,104241.29,1.03,Baja,105354.64,0.00,Sube,105686.39,105279.99,105496.11,105358.50,47.28,-21.87,44.88,-66.75,106478.66,105686.39,104894.11,0.01,40627.44
2025-06-08 23:00:56,105741.25,104622.18,1.42,Baja,105671.95,0.37,Baja,105770.36,105427.38,105830.36,105418.71,50.24,188.27,214.27,-26.00,106469.65,105770.36,105071.07,0.01,39997.36
2025-06-09 00:01:40,105734.01,104596.90,1.05,Baja,105650.15,0.06,Baja,105775.98,105452.38,105820.56,105430.80,50.09,157.98,202.92,-44.94,106471.95,105775.98,105080.02,0.01,196629.77
2025-06-09 01:02:34,105649.67,104561.16,1.00,Baja,105729.48,0.00,Sube,105783.65,105478.40,105799.29,105437.20,48.19,122.59,186.11,-63.52,106466.42,105783.65,105100.88,0.01,193326.95
2025-06-09 02:02:08,105504.14,104512.60,0.89,Baja,105502.89,0.21,Baja,105779.82,105496.04,105759.41,105434.68,45.08,77.08,162.56,-85.49,106465.20,105779.82,105094.44,0.01,190090.19
2025-06-09 03:01:40,105582.77,104480.60,1.01,Baja,105590.80,0.08,Sube,105793.23,105520.43,105750.91,105444.13,47.05,61.29,143.54,-82.25,106457.16,105793.23,105129.30,0.01,186918.16
2025-06-09 04:01:19,105649.97,104459.59,1.11,Baja,105691.01,0.06,Sube,105809.90,105543.89,105746.23,105454.36,48.74,51.08,125.78,-74.70,106445.88,105809.90,105173.92,0.01,183809.57
2025-06-09 05:01:57,105431.33,104420.60,0.92,Baja,105392.09,0.25,Baja,105814.85,105551.69,105700.94,105446.76,43.65,10.54,100.46,-89.93,106418.89,105814.85,105210.81,0.01,34858.92
2025-06-09 06:01:32,105379.12,104384.77,0.91,Baja,105341.20,0.01,Baja,105814.16,105562.17,105667.28,105442.79,42.50,-16.56,76.61,-93.18,106419.69,105814.16,105208.64,0.01,38161.74
2025-06-09 07:01:07,105686.88,104388.18,1.23,Baja,105753.04,0.33,Sube,105829.79,105584.28,105695.66,105463.96,50.58,8.08,66.83,-58.75,106404.97,105829.79,105254.61,0.01,41398.50
2025-06-09 08:01:19,105560.69,104372.70,1.11,Baja,105582.93,0.18,Sube,105816.91,105588.21,105673.63,105463.74,47.55,-8.56,50.40,-58.96,106408.70,105816.91,105225.11,0.01,44570.53
2025-06-09 09:01:50,105921.07,104406.18,1.46,Baja,105935.14,0.32,Sube,105851.21,105616.91,105730.02,105496.03,55.58,37.36,52.65,-15.29,106425.30,105851.21,105277.11,0.01,47679.12
2025-06-09 10:00:57,106620.22,104508.54,2.08,Baja,106774.06,0.64,Sube,105925.15,105667.89,105874.22,105566.09,66.63,147.35,80.39,66.96,106660.20,105925.15,105190.11,0.01,50725.54
2025-06-09 11:01:41,107203.59,104659.27,2.51,Baja,107321.17,0.40,Sube,106015.38,105726.09,106048.61,105651.20,72.70,269.44,125.28,144.16,107040.13,106015.38,104990.63,0.02,53711.03
2025-06-09 12:01:29,107749.53,104850.15,2.87,Baja,107802.18,0.40,Sube,106118.97,105788.03,106253.09,105752.07,76.95,401.29,186.77,214.51,107492.58,106118.97,104745.35,0.03,56636.81
2025-06-09 13:01:44,107733.28,105021.43,2.68,Baja,107719.02,0.06,Baja,106201.30,105840.88,106394.64,105830.02,76.42,468.31,243.17,225.14,107745.70,106201.30,104656.90,0.03,59504.07
2025-06-09 14:00:50,107082.45,105099.33,1.92,Baja,106932.19,0.59,Baja,106206.72,105860.18,106402.87,105854.09,63.00,422.21,270.49,151.72,107696.37,106206.72,104717.08,0.03,62313.99
2025-06-09 15:00:57,107581.62,105220.47,2.31,Baja,107597.02,0.60,Sube,106295.29,105909.38,106557.32,105940.28,67.64,492.79,321.20,171.59,107963.65,106295.29,104626.92,0.03,65067.71
2025-06-09 16:01:19,107672.72,105315.02,2.28,Baja,107779.63,0.07,Sube,106374.68,105955.46,106668.97,106010.59,68.43,523.02,362.37,160.65,108154.15,106374.68,104595.22,0.03,67766.36
2025-06-09 17:00:52,107695.00,105397.69,2.21,Baja,107640.14,0.08,Baja,106443.51,105998.46,106767.85,106077.15,68.64,539.42,397.95,141.47,108315.10,106443.51,104571.92,0.04,70411.03
